"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1600","09:30 - 13:20","#83317: ","CMNS 425: Applied CMNS for Social Issues","Credit",,"AKMCKENZ",0,"09:30 - 13:20","1600","#83317: ","CMNS 425: Applied CMNS for Social Issues","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1600","17:30 - 20:20","#82599: ","EVSC 100 J100: Introduction to Environmental Science","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1600","#82599: ","EVSC 100 J100: Introduction to Environmental Science","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1700","11:30 - 13:20","#82887: ","SCFC929-VA1161 Six Fascinating South American Countries: A Virtual Tour of the Andes","Non-Credit",,"AKMCKENZ",0,"11:30 - 13:20","1700","#82887: ","SCFC929-VA1161 Six Fascinating South American Countries: A Virtual Tour of the Andes","Non-Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1700","14:30 - 17:20","#82465: ","CMNS 347: Communication in Conflict and Intervention","Credit",,"AKMCKENZ",0,"14:30 - 17:20","1700","#82465: ","CMNS 347: Communication in Conflict and Intervention","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1800","09:30 - 13:20","#82548: ","CMNS 327: Media and Learning","Credit",,"AKMCKENZ",0,"09:30 - 13:20","1800","#82548: ","CMNS 327: Media and Learning","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1800","13:30 - 17:20","#82888: ","SCFC930-VA1161 Women at Work: 300 Years of Occupational Costume","Non-Credit",,"AKMCKENZ",75,"13:30 - 17:20","1800","#82888: ","SCFC930-VA1161 Women at Work: 300 Years of Occupational Costume","Non-Credit",,"AKMCKENZ",75,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2205","13:30 - 17:20","#82683: ","SA 304: Social Control","Credit",,"AKMCKENZ",0,"13:30 - 17:20","2205","#82683: ","SA 304: Social Control","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2235","13:30 - 17:20","#82621: ","HIST 473W: Making of South African Society","Credit",,"AKMCKENZ",0,"13:30 - 17:20","2235","#82621: ","HIST 473W: Making of South African Society","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2235","17:30 - 19:20","#82600: ","FAL x99: Foundations of Academic Literacy","Credit",,"AKMCKENZ",0,"17:30 - 19:20","2235","#82600: ","FAL x99: Foundations of Academic Literacy","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2245","18:30 - 21:30","#82017: ","EDIT250-VA1161 Grammar","Non-Credit",,"AKMCKENZ",45,"18:30 - 21:30","2245","#82017: ","EDIT250-VA1161 Grammar","Non-Credit",,"AKMCKENZ",45,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
